Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Sales Goal,Sales Left,Sales Percent,Quantity,Quantity Goal,Quantity Left,Quantity Percent,Discount,Discount Goal,Discount Left,Discount Percent,Profit,Profit Goal,Profit Left,Profit Percent
4178,CA-2014-128846,4/7/14,4/12/14,Standard Class,RS-19765,Roland Schwarz,Corporate,United States,Columbia,South Carolina,29203,South,OFF-PA-10000100,Office Supplies,Paper,Xerox 1945,122.97,141.4155,18.4455, 87.0 ,3,3.15,0.15, 95.2 ,0,0,0, -   ,60.2553,104.844222,44.588922, 57.5 
4179,CA-2016-148593,6/16/16,6/18/16,Second Class,BD-11320,Bill Donatelli,Consumer,United States,Los Angeles,California,90045,West,OFF-PA-10001776,Office Supplies,Paper,"Wirebound Message Books, Four 2 3/4"" x 5"" Forms per Page, 600 Sets per Book",46.35,48.6675,2.3175, 95.2 ,5,5.45,0.45, 91.7 ,0,0,0, -   ,21.7845,27.230625,5.446125, 80.0 
4180,US-2017-119039,3/6/17,3/10/17,Standard Class,BF-11170,Ben Ferrer,Home Office,United States,San Francisco,California,94109,West,OFF-BI-10004182,Office Supplies,Binders,Economy Binders,14.976,36.54144,21.56544, 41.0 ,9,8.55,-0.45, 105.3 ,0.2,1.122,0.922, 17.8 ,5.4288,6.134544,0.705744, 88.5 
4181,CA-2017-128426,10/7/17,10/11/17,Standard Class,JK-15730,Joe Kamberova,Consumer,United States,Houston,Texas,77036,Central,OFF-BI-10000756,Office Supplies,Binders,Storex DuraTech Recycled Plastic Frosted Binders,4.24,14.9672,10.7272, 28.3 ,5,5.2,0.2, 96.2 ,0.8,3.704,2.904, 21.6 ,-6.36,-6.1056,0.2544, 104.2 
4182,US-2017-136868,10/6/17,10/12/17,Standard Class,CR-12820,Cyra Reiten,Home Office,United States,New York City,New York,10035,East,TEC-AC-10001539,Technology,Accessories,Logitech G430 Surround Sound Gaming Headset with Dolby 7.1 Technology,319.96,979.0776,659.1176, 32.7 ,4,4.96,0.96, 80.6 ,0,0,0, -   ,115.1856,135.919008,20.733408, 84.7 
4183,US-2017-136868,10/6/17,10/12/17,Standard Class,CR-12820,Cyra Reiten,Home Office,United States,New York City,New York,10035,East,OFF-PA-10002377,Office Supplies,Paper,"Adams Telephone Message Book W/Dividers/Space For Phone Numbers, 5 1/4""X8 1/2"", 200/Messages",17.04,29.3088,12.2688, 58.1 ,3,4.47,1.47, 67.1 ,0,0,0, -   ,7.668,7.36128,-0.30672, 104.2 
4184,US-2017-136868,10/6/17,10/12/17,Standard Class,CR-12820,Cyra Reiten,Home Office,United States,New York City,New York,10035,East,OFF-ST-10000991,Office Supplies,Storage,Space Solutions HD Industrial Steel Shelving.,344.91,1045.0773,700.1673, 33.0 ,3,4.17,1.17, 71.9 ,0,0,0, -   ,10.3473,17.693883,7.346583, 58.5 
4185,CA-2016-143749,12/5/16,12/7/16,First Class,AG-10300,Aleksandra Gannaway,Corporate,United States,Franklin,Massachusetts,2038,East,FUR-BO-10002853,Furniture,Bookcases,O'Sullivan 5-Shelf Heavy-Duty Bookcases,81.94,156.5054,74.5654, 52.4 ,1,1.25,0.25, 80.0 ,0,0,0, -   ,20.485,30.7275,10.2425, 66.7 
4186,CA-2016-111493,10/21/16,10/22/16,First Class,CM-12160,Charles McCrossin,Consumer,United States,Baltimore,Maryland,21215,East,TEC-AC-10004510,Technology,Accessories,Logitech Desktop MK120 Mouse and keyboard Combo,98.16,229.6944,131.5344, 42.7 ,6,6.54,0.54, 91.7 ,0,0,0, -   ,9.816,19.632,9.816, 50.0 
4187,CA-2017-112536,5/18/17,5/23/17,Standard Class,SG-20890,Susan Gilcrest,Corporate,United States,Mcallen,Texas,78501,Central,OFF-BI-10003712,Office Supplies,Binders,"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Light Blue",6.874,11.27336,4.39936, 61.0 ,7,10.29,3.29, 68.0 ,0.8,4.656,3.856, 17.2 ,-10.6547,-9.908871,0.745829, 107.5 
4188,CA-2017-112536,5/18/17,5/23/17,Standard Class,SG-20890,Susan Gilcrest,Corporate,United States,Mcallen,Texas,78501,Central,OFF-BI-10002571,Office Supplies,Binders,"Avery Framed View Binder, EZD Ring (Locking), Navy, 1 1/2""",1.996,4.6906,2.6946, 42.6 ,1,1.35,0.35, 74.1 ,0.8,3.912,3.112, 20.4 ,-3.2934,-3.359268,-0.065868, 98.0 
4189,CA-2017-112536,5/18/17,5/23/17,Standard Class,SG-20890,Susan Gilcrest,Corporate,United States,Mcallen,Texas,78501,Central,OFF-ST-10004835,Office Supplies,Storage,Plastic Stacking Crates & Casters,8.928,28.92672,19.99872, 30.9 ,2,2.14,0.14, 93.5 ,0.2,1.268,1.068, 15.8 ,0.6696,0.93744,0.26784, 71.4 
4190,CA-2016-157714,9/26/16,10/1/16,Second Class,CS-12175,Charles Sheldon,Corporate,United States,Iowa City,Iowa,52240,Central,OFF-PA-10004022,Office Supplies,Paper,Hammermill Color Copier Paper (28Lb. and 96 Bright),9.99,13.1868,3.1968, 75.8 ,1,1.39,0.39, 71.9 ,0,0,0, -   ,4.4955,7.37262,2.87712, 61.0 
4191,CA-2017-166709,11/17/17,11/22/17,Standard Class,HL-15040,Hunter Lopez,Consumer,United States,Newark,Delaware,19711,East,TEC-CO-10004722,Technology,Copiers,Canon imageCLASS 2200 Advanced Copier,10499.97,26249.925,15749.955, 40.0 ,3,3.27,0.27, 91.7 ,0,0,0, -   ,5039.9856,4687.186608,-352.798992, 107.5 
4192,CA-2015-129392,7/8/15,7/8/15,Same Day,DM-13015,Darrin Martin,Consumer,United States,Houston,Texas,77070,Central,OFF-PA-10004248,Office Supplies,Paper,Xerox 1990,21.12,65.0496,43.9296, 32.5 ,5,6.5,1.5, 76.9 ,0.2,1.204,1.004, 16.6 ,6.6,11.286,4.686, 58.5 
4193,CA-2015-150875,11/16/15,11/20/15,Standard Class,HK-14890,Heather Kirkland,Corporate,United States,Boise,Idaho,83704,West,FUR-TA-10000577,Furniture,Tables,Bretford CR4500 Series Slim Rectangular Table,696.42,1420.6968,724.2768, 49.0 ,2,2.96,0.96, 67.6 ,0,0,0, -   ,160.1766,158.574834,-1.601766, 101.0 
4194,CA-2015-150875,11/16/15,11/20/15,Standard Class,HK-14890,Heather Kirkland,Corporate,United States,Boise,Idaho,83704,West,TEC-PH-10001254,Technology,Phones,Jabra BIZ 2300 Duo QD Duo Corded Headset,304.776,569.93112,265.15512, 53.5 ,3,4.23,1.23, 70.9 ,0.2,1.456,1.256, 13.7 ,22.8582,31.315734,8.457534, 73.0 
4195,CA-2015-154200,6/18/15,6/22/15,Standard Class,BG-11740,Bruce Geld,Consumer,United States,San Diego,California,92105,West,OFF-AR-10001044,Office Supplies,Art,"BOSTON Ranger #55 Pencil Sharpener, Black",51.98,127.8708,75.8908, 40.7 ,2,2.54,0.54, 78.7 ,0,0,0, -   ,15.0742,22.309816,7.235616, 67.6 
4196,CA-2016-124233,4/8/16,4/14/16,Standard Class,CK-12595,Clytie Kelty,Consumer,United States,Los Angeles,California,90032,West,FUR-FU-10002597,Furniture,Furnishings,"C-Line Magnetic Cubicle Keepers, Clear Polypropylene",24.7,86.697,61.997, 28.5 ,5,7.4,2.4, 67.6 ,0,0,0, -   ,10.374,15.24978,4.87578, 68.0 
4197,US-2015-134271,4/18/15,4/23/15,Second Class,RF-19735,Roland Fjeld,Consumer,United States,New York City,New York,10024,East,OFF-LA-10004093,Office Supplies,Labels,Avery 486,21.93,49.3425,27.4125, 44.4 ,3,2.88,-0.12, 104.2 ,0,0,0, -   ,10.3071,12.059307,1.752207, 85.5 
4198,US-2016-161683,12/3/16,12/8/16,Standard Class,CJ-12010,Caroline Jumper,Consumer,United States,Philadelphia,Pennsylvania,19134,East,OFF-AP-10000179,Office Supplies,Appliances,Honeywell Enviracaire Portable HEPA Air Cleaner for up to 10 x 16 Room,394.816,1441.0784,1046.2624, 27.4 ,4,4.4,0.4, 90.9 ,0.2,1.616,1.416, 12.4 ,93.7688,107.83412,14.06532, 87.0 
4199,US-2016-161683,12/3/16,12/8/16,Standard Class,CJ-12010,Caroline Jumper,Consumer,United States,Philadelphia,Pennsylvania,19134,East,OFF-BI-10001072,Office Supplies,Binders,"GBC Clear Cover, 8-1/2 x 11, unpunched, 25 covers per pack",18.192,55.84944,37.65744, 32.6 ,4,4.92,0.92, 81.3 ,0.7,3.136,2.436, 22.3 ,-14.5536,-21.393792,-6.840192, 68.0 
4200,CA-2015-143105,12/10/15,12/10/15,Same Day,MA-17560,Matt Abelman,Home Office,United States,New York City,New York,10024,East,OFF-LA-10004093,Office Supplies,Labels,Avery 486,7.31,15.4972,8.1872, 47.2 ,1,1.29,0.29, 77.5 ,0,0,0, -   ,3.4357,4.260268,0.824568, 80.6 
4201,CA-2015-143105,12/10/15,12/10/15,Same Day,MA-17560,Matt Abelman,Home Office,United States,New York City,New York,10024,East,TEC-CO-10002095,Technology,Copiers,Hewlett Packard 610 Color Digital Copier / Printer,799.984,2591.94816,1791.96416, 30.9 ,2,2.34,0.34, 85.5 ,0.2,1.332,1.132, 15.0 ,249.995,252.49495,2.49995, 99.0 
4202,CA-2015-143105,12/10/15,12/10/15,Same Day,MA-17560,Matt Abelman,Home Office,United States,New York City,New York,10024,East,OFF-PA-10002713,Office Supplies,Paper,"Adams Phone Message Book, 200 Message Capacity, 8 1/16” x 11”",41.28,69.3504,28.0704, 59.5 ,6,8.34,2.34, 71.9 ,0,0,0, -   ,18.9888,25.444992,6.456192, 74.6 
4203,CA-2015-143105,12/10/15,12/10/15,Same Day,MA-17560,Matt Abelman,Home Office,United States,New York City,New York,10024,East,OFF-PA-10002254,Office Supplies,Paper,Xerox 1883,184.66,225.2852,40.6252, 82.0 ,7,7.7,0.7, 90.9 ,0,0,0, -   ,84.9436,88.341344,3.397744, 96.2 
4204,CA-2014-145387,10/31/14,11/2/14,Second Class,AM-10705,Anne McFarland,Consumer,United States,Cranston,Rhode Island,2920,East,OFF-AR-10001683,Office Supplies,Art,Lumber Crayons,49.25,91.605,42.355, 53.8 ,5,5.8,0.8, 86.2 ,0,0,0, -   ,18.715,26.9496,8.2346, 69.4 
4205,CA-2014-145387,10/31/14,11/2/14,Second Class,AM-10705,Anne McFarland,Consumer,United States,Cranston,Rhode Island,2920,East,OFF-PA-10002195,Office Supplies,Paper,"RSVP Cards & Envelopes, Blank White, 8-1/2"" X 11"", 24 Cards/25 Envelopes/Set",10.16,20.2184,10.0584, 50.3 ,2,2.92,0.92, 68.5 ,0,0,0, -   ,4.7752,6.733032,1.957832, 70.9 
4206,CA-2014-145387,10/31/14,11/2/14,Second Class,AM-10705,Anne McFarland,Consumer,United States,Cranston,Rhode Island,2920,East,FUR-FU-10002364,Furniture,Furnishings,"Eldon Expressions Wood Desk Accessories, Oak",14.76,54.9072,40.1472, 26.9 ,2,2.34,0.34, 85.5 ,0,0,0, -   ,4.2804,7.747524,3.467124, 55.2 
4207,CA-2014-145387,10/31/14,11/2/14,Second Class,AM-10705,Anne McFarland,Consumer,United States,Cranston,Rhode Island,2920,East,OFF-BI-10004001,Office Supplies,Binders,GBC Recycled VeloBinder Covers,34.08,45.6672,11.5872, 74.6 ,2,2.8,0.8, 71.4 ,0,0,0, -   ,15.6768,14.10912,-1.56768, 111.1 
4208,CA-2014-145387,10/31/14,11/2/14,Second Class,AM-10705,Anne McFarland,Consumer,United States,Cranston,Rhode Island,2920,East,FUR-FU-10000023,Furniture,Furnishings,Eldon Wave Desk Accessories,17.67,19.437,1.767, 90.9 ,3,3.96,0.96, 75.8 ,0,0,0, -   ,7.7748,10.88472,3.10992, 71.4 
4209,CA-2014-145387,10/31/14,11/2/14,Second Class,AM-10705,Anne McFarland,Consumer,United States,Cranston,Rhode Island,2920,East,FUR-CH-10002320,Furniture,Chairs,Hon Pagoda Stacking Chairs,1604.9,3001.163,1396.263, 53.5 ,5,5.85,0.85, 85.5 ,0,0,0, -   ,481.47,717.3903,235.9203, 67.1 
4210,CA-2014-145387,10/31/14,11/2/14,Second Class,AM-10705,Anne McFarland,Consumer,United States,Cranston,Rhode Island,2920,East,FUR-TA-10003238,Furniture,Tables,"Chromcraft Bull-Nose Wood 48"" x 96"" Rectangular Conference Tables",385.686,1288.19124,902.50524, 29.9 ,1,1.05,0.05, 95.2 ,0.3,1.422,1.122, 21.1 ,-60.6078,-81.214452,-20.606652, 74.6 
4211,CA-2017-109715,12/9/17,12/14/17,Standard Class,AH-10585,Angele Hood,Consumer,United States,Chicago,Illinois,60623,Central,OFF-PA-10004965,Office Supplies,Paper,Xerox 1921,15.984,59.62032,43.63632, 26.8 ,2,2.7,0.7, 74.1 ,0.2,1.496,1.296, 13.4 ,4.995,5.3946,0.3996, 92.6 
4212,CA-2014-166457,5/5/14,5/9/14,Second Class,PF-19120,Peter Fuller,Consumer,United States,Richmond,Kentucky,40475,South,OFF-PA-10003016,Office Supplies,Paper,"Adams ""While You Were Out"" Message Pads",9.42,9.5142,0.0942, 99.0 ,3,3.18,0.18, 94.3 ,0,0,0, -   ,4.239,7.50303,3.26403, 56.5 
4213,CA-2014-166457,5/5/14,5/9/14,Second Class,PF-19120,Peter Fuller,Consumer,United States,Richmond,Kentucky,40475,South,OFF-AR-10003651,Office Supplies,Art,Newell 350,6.56,24.3376,17.7776, 27.0 ,2,2.06,0.06, 97.1 ,0,0,0, -   ,1.9024,2.073616,0.171216, 91.7 
4214,CA-2014-166457,5/5/14,5/9/14,Second Class,PF-19120,Peter Fuller,Consumer,United States,Richmond,Kentucky,40475,South,OFF-PA-10001363,Office Supplies,Paper,Xerox 1933,24.56,88.6616,64.1016, 27.7 ,2,2.18,0.18, 91.7 ,0,0,0, -   ,11.5432,22.624672,11.081472, 51.0 
4215,CA-2016-164637,3/4/16,3/8/16,Standard Class,RD-19480,Rick Duston,Consumer,United States,Mishawaka,Indiana,46544,Central,OFF-BI-10003876,Office Supplies,Binders,"Green Canvas Binder for 8-1/2"" x 14"" Sheets",128.4,335.124,206.724, 38.3 ,3,3.48,0.48, 86.2 ,0,0,0, -   ,64.2,84.744,20.544, 75.8 
4216,CA-2014-103590,11/30/14,12/4/14,Standard Class,JL-15505,Jeremy Lonsdale,Consumer,United States,Mount Vernon,New York,10550,East,OFF-EN-10004007,Office Supplies,Envelopes,Park Ridge Embossed Executive Business Envelopes,62.28,146.358,84.078, 42.6 ,4,4.72,0.72, 84.7 ,0,0,0, -   ,29.2716,46.249128,16.977528, 63.3 
4217,CA-2015-111234,2/18/15,2/22/15,Standard Class,AB-10600,Ann Blume,Corporate,United States,Los Angeles,California,90004,West,OFF-LA-10002271,Office Supplies,Labels,Smead Alpha-Z Color-Coded Second Alphabetical Labels and Starter Set,9.24,14.2296,4.9896, 64.9 ,3,3.15,0.15, 95.2 ,0,0,0, -   ,4.4352,5.277888,0.842688, 84.0 
4218,CA-2017-149881,4/1/17,4/3/17,First Class,NC-18535,Nick Crebassa,Corporate,United States,San Francisco,California,94110,West,FUR-BO-10003894,Furniture,Bookcases,"Safco Value Mate Steel Bookcase, Baked Enamel Finish on Steel, Black",482.664,1679.67072,1197.00672, 28.7 ,8,11.92,3.92, 67.1 ,0.15,0.609,0.459, 24.6 ,85.176,80.06544,-5.11056, 106.4 
4219,CA-2017-149881,4/1/17,4/3/17,First Class,NC-18535,Nick Crebassa,Corporate,United States,San Francisco,California,94110,West,TEC-MA-10000418,Technology,Machines,Cubify CubeX 3D Printer Double Head Print,4799.984,6671.97776,1871.99376, 71.9 ,2,2.66,0.66, 75.2 ,0.2,1.606,1.406, 12.5 ,359.9988,514.798284,154.799484, 69.9 
4220,CA-2017-134565,6/11/17,6/13/17,Second Class,TB-21400,Tom Boeckenhauer,Consumer,United States,Seattle,Washington,98103,West,OFF-PA-10004243,Office Supplies,Paper,Xerox 1939,37.94,147.966,110.026, 25.6 ,2,2.86,0.86, 69.9 ,0,0,0, -   ,18.2112,25.859904,7.648704, 70.4 
4221,CA-2017-134565,6/11/17,6/13/17,Second Class,TB-21400,Tom Boeckenhauer,Consumer,United States,Seattle,Washington,98103,West,OFF-BI-10001759,Office Supplies,Binders,"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Dark Blue",18.288,53.21808,34.93008, 34.4 ,6,7.56,1.56, 79.4 ,0.2,1.314,1.114, 15.2 ,6.6294,8.485632,1.856232, 78.1 
4222,CA-2017-134565,6/11/17,6/13/17,Second Class,TB-21400,Tom Boeckenhauer,Consumer,United States,Seattle,Washington,98103,West,TEC-MA-10001570,Technology,Machines,Cisco Desktop Collaboration Experience DX650 IP Video Phone,385.8,636.57,250.77, 60.6 ,5,5.1,0.1, 98.0 ,0.2,1.73,1.53, 11.6 ,130.2075,183.592575,53.385075, 70.9 
4223,CA-2017-134565,6/11/17,6/13/17,Second Class,TB-21400,Tom Boeckenhauer,Consumer,United States,Seattle,Washington,98103,West,OFF-ST-10004804,Office Supplies,Storage,"Belkin 19"" Vented Equipment Shelf, Black",102.96,365.508,262.548, 28.2 ,2,2.52,0.52, 79.4 ,0,0,0, -   ,1.0296,1.678248,0.648648, 61.3 
4224,CA-2017-134565,6/11/17,6/13/17,Second Class,TB-21400,Tom Boeckenhauer,Consumer,United States,Seattle,Washington,98103,West,FUR-BO-10001519,Furniture,Bookcases,O'Sullivan 3-Shelf Heavy-Duty Bookcases,174.42,306.9792,132.5592, 56.8 ,3,4.02,1.02, 74.6 ,0,0,0, -   ,41.8608,46.465488,4.604688, 90.1 
4225,CA-2016-108644,9/30/16,10/3/16,First Class,SJ-20215,Sarah Jordon,Consumer,United States,Quincy,Illinois,62301,Central,OFF-BI-10000343,Office Supplies,Binders,"Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Light Blue",1.964,4.55648,2.59248, 43.1 ,2,1.96,-0.04, 102.0 ,0.8,3.368,2.568, 23.8 ,-3.2406,-4.601652,-1.361052, 70.4 
4226,US-2014-102631,12/13/14,12/17/14,Standard Class,EB-13840,Ellis Ballard,Corporate,United States,Chicago,Illinois,60623,Central,FUR-FU-10003930,Furniture,Furnishings,Howard Miller 12-3/4 Diameter Accuwave DS  Wall Clock,94.428,212.463,118.035, 44.4 ,3,4.11,1.11, 73.0 ,0.6,4.56,3.96, 13.2 ,-42.4926,-61.189344,-18.696744, 69.4 
4227,CA-2017-120327,11/11/17,11/16/17,Standard Class,WB-21850,William Brown,Consumer,United States,Urbandale,Iowa,50322,Central,OFF-FA-10004854,Office Supplies,Fasteners,"Vinyl Coated Wire Paper Clips in Organizer Box, 800/Box",45.92,61.0736,15.1536, 75.2 ,4,3.6,-0.4, 111.1 ,0,0,0, -   ,21.5824,40.143264,18.560864, 53.8 
4228,CA-2015-154970,1/5/15,1/10/15,Standard Class,SR-20740,Steven Roelle,Home Office,United States,Seattle,Washington,98103,West,FUR-CH-10003396,Furniture,Chairs,Global Deluxe Steno Chair,61.584,65.27904,3.69504, 94.3 ,1,1.02,0.02, 98.0 ,0.2,0.824,0.624, 24.3 ,-6.9282,-11.77794,-4.84974, 58.8 
4229,CA-2016-113803,3/24/16,3/26/16,First Class,VG-21805,Vivek Grady,Corporate,United States,Richmond,Indiana,47374,Central,OFF-PA-10001994,Office Supplies,Paper,"Ink Jet Note and Greeting Cards, 8-1/2"" x 5-1/2"" Card Size",22.48,86.7728,64.2928, 25.9 ,1,1.32,0.32, 75.8 ,0,0,0, -   ,10.3408,10.030576,-0.310224, 103.1 
4230,CA-2017-100223,7/5/17,7/10/17,Standard Class,LS-16945,Linda Southworth,Corporate,United States,Dallas,Texas,75220,Central,FUR-FU-10003601,Furniture,Furnishings,"Deflect-o RollaMat Studded, Beveled Mat for Medium Pile Carpeting",332.028,517.96368,185.93568, 64.1 ,9,9.72,0.72, 92.6 ,0.6,3.39,2.79, 17.7 ,-348.6294,-571.752216,-223.122816, 61.0 
4231,CA-2017-100223,7/5/17,7/10/17,Standard Class,LS-16945,Linda Southworth,Corporate,United States,Dallas,Texas,75220,Central,OFF-BI-10003429,Office Supplies,Binders,"Cardinal HOLDit! Binder Insert Strips,Extra Strips",11.394,27.80136,16.40736, 41.0 ,9,9.9,0.9, 90.9 ,0.8,3.752,2.952, 21.3 ,-17.6607,-19.250163,-1.589463, 91.7 
4232,CA-2017-100223,7/5/17,7/10/17,Standard Class,LS-16945,Linda Southworth,Corporate,United States,Dallas,Texas,75220,Central,OFF-PA-10000232,Office Supplies,Paper,Xerox 1975,15.552,37.3248,21.7728, 41.7 ,3,3.09,0.09, 97.1 ,0.2,1.032,0.832, 19.4 ,5.6376,6.144984,0.507384, 91.7 
4233,CA-2017-100223,7/5/17,7/10/17,Standard Class,LS-16945,Linda Southworth,Corporate,United States,Dallas,Texas,75220,Central,OFF-PA-10002195,Office Supplies,Paper,Xerox 1966,31.104,98.59968,67.49568, 31.5 ,6,8.28,2.28, 72.5 ,0.2,1.764,1.564, 11.3 ,11.2752,16.236288,4.961088, 69.4 
4234,CA-2017-100223,7/5/17,7/10/17,Standard Class,LS-16945,Linda Southworth,Corporate,United States,Dallas,Texas,75220,Central,OFF-BI-10004492,Office Supplies,Binders,Tuf-Vin Binders,6.316,18.6322,12.3162, 33.9 ,1,1.13,0.13, 88.5 ,0.8,5.568,4.768, 14.4 ,-10.4214,-19.80066,-9.37926, 52.6 
4235,CA-2014-168823,9/21/14,9/24/14,First Class,MA-17560,Matt Abelman,Home Office,United States,Philadelphia,Pennsylvania,19143,East,OFF-PA-10004000,Office Supplies,Paper,"While You Were Out Pads, 50 per Pad, 4 x 5 1/4, Green Cycle",11.352,15.55224,4.20024, 73.0 ,3,3.24,0.24, 92.6 ,0.2,1.16,0.96, 17.2 ,4.1151,4.567761,0.452661, 90.1 
4236,CA-2014-168823,9/21/14,9/24/14,First Class,MA-17560,Matt Abelman,Home Office,United States,Philadelphia,Pennsylvania,19143,East,OFF-LA-10004425,Office Supplies,Labels,Staple-on labels,20.808,38.07864,17.27064, 54.6 ,9,12.6,3.6, 71.4 ,0.2,1.112,0.912, 18.0 ,7.0227,10.744731,3.722031, 65.4 
4237,CA-2016-162404,7/23/16,7/27/16,Standard Class,NF-18475,Neil Französisch,Home Office,United States,Rockford,Illinois,61107,Central,OFF-BI-10000948,Office Supplies,Binders,"GBC Laser Imprintable Binding System Covers, Desert Sand",11.416,35.04712,23.63112, 32.6 ,4,3.92,-0.08, 102.0 ,0.8,7.176,6.376, 11.1 ,-18.8364,-18.8364,0, 100.0 
4238,CA-2017-104024,8/29/17,9/3/17,Second Class,MD-17860,Michael Dominguez,Corporate,United States,Philadelphia,Pennsylvania,19134,East,OFF-AR-10001972,Office Supplies,Art,Newell 323,9.408,31.42272,22.01472, 29.9 ,7,8.19,1.19, 85.5 ,0.2,0.936,0.736, 21.4 ,0.7056,1.284192,0.578592, 54.9 
4239,CA-2017-147144,3/26/17,3/28/17,First Class,MZ-17335,Maria Zettner,Home Office,United States,Seattle,Washington,98105,West,OFF-AR-10004587,Office Supplies,Art,"Boston 1827 Commercial Additional Cutter, Drive Gear & Gear Rack for 1606",19.83,55.3257,35.4957, 35.8 ,1,1.5,0.5, 66.7 ,0,0,0, -   ,5.949,10.88667,4.93767, 54.6 
4240,CA-2017-158673,12/29/17,1/4/18,Standard Class,KB-16600,Ken Brennan,Corporate,United States,Grand Rapids,Michigan,49505,Central,OFF-PA-10000994,Office Supplies,Paper,Xerox 1915,209.7,285.192,75.492, 73.5 ,2,2.42,0.42, 82.6 ,0,0,0, -   ,100.656,119.78064,19.12464, 84.0 
4241,CA-2014-133704,9/20/14,9/26/14,Standard Class,MA-17995,Michelle Arnett,Home Office,United States,Los Angeles,California,90004,West,OFF-AP-10001366,Office Supplies,Appliances,Staple holder,43.92,154.5984,110.6784, 28.4 ,4,5.76,1.76, 69.4 ,0,0,0, -   ,11.8584,18.617688,6.759288, 63.7 
4242,CA-2014-133704,9/20/14,9/26/14,Standard Class,MA-17995,Michelle Arnett,Home Office,United States,Los Angeles,California,90004,West,OFF-BI-10001636,Office Supplies,Binders,Ibico Plastic and Wire Spiral Binding Combs,20.232,32.77584,12.54384, 61.7 ,3,3.33,0.33, 90.1 ,0.2,1.566,1.366, 12.8 ,6.5754,7.89048,1.31508, 83.3 
4243,CA-2016-159142,4/4/16,4/5/16,First Class,ME-17320,Maria Etezadi,Home Office,United States,Springfield,Virginia,22153,South,TEC-PH-10001448,Technology,Phones,Anker Astro 15000mAh USB Portable Charger,149.97,338.9322,188.9622, 44.2 ,3,3.18,0.18, 94.3 ,0,0,0, -   ,5.9988,8.69826,2.69946, 69.0 
4244,CA-2016-159142,4/4/16,4/5/16,First Class,ME-17320,Maria Etezadi,Home Office,United States,Springfield,Virginia,22153,South,OFF-PA-10001776,Office Supplies,Paper,"Wirebound Message Books, Four 2 3/4"" x 5"" Forms per Page, 600 Sets per Book",27.81,70.0812,42.2712, 39.7 ,3,3.54,0.54, 84.7 ,0,0,0, -   ,13.0707,25.618572,12.547872, 51.0 
4245,CA-2014-138436,3/26/14,3/30/14,Standard Class,JD-15895,Jonathan Doherty,Corporate,United States,Los Angeles,California,90036,West,TEC-AC-10002323,Technology,Accessories,SanDisk Ultra 32 GB MicroSDHC Class 10 Memory Card,66.3,121.992,55.692, 54.3 ,3,3.93,0.93, 76.3 ,0,0,0, -   ,8.619,11.54946,2.93046, 74.6 
4246,CA-2017-117702,11/28/17,12/4/17,Standard Class,LS-16975,Lindsay Shagiari,Home Office,United States,Baltimore,Maryland,21215,East,OFF-AR-10004582,Office Supplies,Art,BIC Brite Liner Grip Highlighters,1.64,3.936,2.296, 41.7 ,1,1.29,0.29, 77.5 ,0,0,0, -   ,0.738,0.87084,0.13284, 84.7 
4247,CA-2017-117702,11/28/17,12/4/17,Standard Class,LS-16975,Lindsay Shagiari,Home Office,United States,Baltimore,Maryland,21215,East,FUR-FU-10000576,Furniture,Furnishings,Luxo Professional Fluorescent Magnifier Lamp with Clamp-Mount Base,1049.2,1773.148,723.948, 59.2 ,5,7,2, 71.4 ,0,0,0, -   ,272.792,354.6296,81.8376, 76.9 
4248,CA-2017-117702,11/28/17,12/4/17,Standard Class,LS-16975,Lindsay Shagiari,Home Office,United States,Baltimore,Maryland,21215,East,FUR-FU-10004270,Furniture,Furnishings,"Eldon Image Series Desk Accessories, Burgundy",20.9,37.62,16.72, 55.6 ,5,6.1,1.1, 82.0 ,0,0,0, -   ,7.524,8.87832,1.35432, 84.7 
4249,CA-2016-157336,12/1/16,12/5/16,Second Class,SJ-20500,Shirley Jackson,Consumer,United States,Fairfield,Connecticut,6824,East,OFF-BI-10004236,Office Supplies,Binders,"XtraLife ClearVue Slant-D Ring Binder, White, 3""",88.08,228.1272,140.0472, 38.6 ,6,6.18,0.18, 97.1 ,0,0,0, -   ,40.5168,47.809824,7.293024, 84.7 
4250,CA-2016-157336,12/1/16,12/5/16,Second Class,SJ-20500,Shirley Jackson,Consumer,United States,Fairfield,Connecticut,6824,East,FUR-CH-10004997,Furniture,Chairs,Hon Every-Day Series Multi-Task Chairs,751.92,2135.4528,1383.5328, 35.2 ,4,4.16,0.16, 96.2 ,0,0,0, -   ,150.384,148.88016,-1.50384, 101.0 
4251,CA-2014-168130,9/19/14,9/19/14,Same Day,BS-11365,Bill Shonely,Corporate,United States,New York City,New York,10011,East,FUR-CH-10000988,Furniture,Chairs,Hon Olson Stacker Stools,887.103,1339.52553,452.42253, 66.2 ,7,9.59,2.59, 73.0 ,0.1,0.55,0.45, 18.2 ,177.4206,289.195578,111.774978, 61.3 
